index,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,absolute_magnitude,hazardous
14400,3765017,1223915.166647012,(2016 XG),0.0055533491,0.0124176661,42218.2694807071,28.4,False
14401,3765019,7347906.919567454,(2016 XH),0.0167708462,0.0375007522,25201.4934979789,26.0,False
14402,3765020,6470751.268019296,(2016 XK),0.0608912622,0.1361570015,28126.8737685031,23.2,False
14403,3765021,1956157.485815924,(2016 XJ),0.0088014652,0.0196806745,16746.6237627468,27.4,False
14404,3765022,36681453.778321885,(2016 XM),0.2783267681,0.6223575734,40010.3671610257,19.9,True
14405,3765025,759900.646564927,(2016 VB18),0.0128989683,0.02884297,41418.8763748999,26.57,False
14406,3765027,5620408.326947191,(2016 VD18),0.0201629919,0.0450858206,37997.0343729216,25.6,False
14407,3765029,69916.943150633,(2016 VF18),0.0028154964,0.0062956413,49436.325767912,29.875,False
14408,3765030,1282142.15824117,(2016 VZ17),0.0083397873,0.0186483314,35840.5397629871,27.517,False
14409,3765532,13241312.554812388,(2016 XG1),0.1139081967,0.2547064711,106017.1288531477,21.84,True
14410,3765533,15440361.196462588,(2016 XH1),0.2315021222,0.5176544822,79859.6449533364,20.3,False
14411,3765608,3149396.980908382,(2016 XQ1),0.0167708462,0.0375007522,31449.1710258912,26.0,False
14412,3765609,4198182.812996743,(2016 XP1),0.0116025908,0.0259441818,29112.4604830883,26.8,False
14413,3765610,14567747.770081451,(2016 XR1),0.0380675544,0.0851216393,25134.511223251,24.22,False
14414,3765611,14997146.599667644,(2016 XS1),0.0732073989,0.1636967205,54033.3536012798,22.8,False
14415,3765638,32794212.47184692,(2016 XZ1),0.2016299194,0.4508582062,57090.8669664812,20.6,False
14416,3765639,18567503.44471765,(2016 XC2),0.0506471459,0.1132504611,114288.9810649218,23.6,False
14417,3765640,6502427.614686067,(2016 XD2),0.04411182,0.0986370281,26413.7511562935,23.9,False
14418,3765641,39652231.77011792,(2016 XB2),0.1307841086,0.2924421572,79772.8723763267,21.54,False
14419,3765642,21440071.72140036,(2016 XA2),0.1272198785,0.2844722965,69589.7400937622,21.6,True
14420,3765643,12111430.83938105,(2016 XE2),0.04411182,0.0986370281,25043.0598751578,23.9,False
14421,3765644,10986142.541507851,(2016 XL2),0.04411182,0.0986370281,36487.5233693177,23.9,False
14422,3765645,10678358.761785826,(2016 XJ2),0.0384197891,0.0859092601,24048.1007409187,24.2,False
14423,3765646,29579263.82859429,(2016 XH2),0.1529519353,0.3420109247,37927.782733324,21.2,True
14424,3765647,15235563.208411288,(2016 XK2),0.0421264611,0.0941976306,87786.7872289398,24.0,False
14425,3765657,7547253.83051212,(2016 XV17),0.0305179233,0.0682401509,39742.5786192353,24.7,False
14426,3765660,13369498.721035875,(2016 XY17),0.0483676488,0.1081533507,29185.2630971891,23.7,False
14427,3765661,18027969.227097902,(2016 XW17),0.2210828104,0.4943561926,88856.1469212113,20.4,True
14428,3765699,11198895.845090011,(2016 XD18),0.0350392641,0.0783501764,29958.4376527341,24.4,False
14429,3765700,28504254.163085345,(2016 XB18),0.1058168859,0.2366137501,46757.9049395684,22.0,False
14430,3765701,12064925.663689677,(2016 XH18),0.0555334912,0.1241766613,27541.605049118,23.4,False
14431,3765702,10594626.260863462,(2016 XE18),0.0231502122,0.0517654482,26455.9077876867,25.3,False
14432,3765703,54838468.072854094,(2016 XG18),0.3346223745,0.7482383761,49977.4064418234,19.5,False
14433,3765704,7593017.539320625,(2016 XA18),0.063760979,0.1425738833,103788.8522819734,23.1,False
14434,3765705,6288513.371793559,(2016 XC18),0.1108038821,0.2477650126,74032.9869659566,21.9,True
14435,3765706,16234265.094803412,(2016 XJ18),0.1010543415,0.2259643771,70487.7576360876,22.1,False
14436,3765707,16908837.70436349,(2016 XF18),0.040230458,0.0899580388,37153.9918971702,24.1,False
14437,3765708,2247308.226361999,(2016 XK18),0.0334622374,0.0748238376,30691.6794881369,24.5,False
14438,3765709,5562721.817497556,(2016 XL18),0.0167708462,0.0375007522,27038.2422322454,26.0,False
14439,3765710,8000219.351111745,(2016 XM18),0.0384197891,0.0859092601,48679.3560528976,24.2,False
14440,3765915,63434995.27491292,(2016 XD1),0.3841978911,0.8590926012,27137.8958995933,19.2,False
14441,3765936,688270.523566841,(2016 XW20),0.0121494041,0.0271668934,30301.6365532003,26.7,False
14442,3765942,3444292.799411398,(2016 XZ20),0.046190746,0.1032856481,84474.1598685937,23.8,False
14443,3765943,27377253.672710635,(2016 XB21),0.0802703167,0.1794898848,29043.6505989773,22.6,False
14444,3765944,4849463.782187171,(2016 XA21),0.0192555078,0.0430566244,20955.1217611694,25.7,False
14445,3765991,7704857.071490282,(2016 WO55),0.0834747211,0.1866551507,42476.0901357427,22.515,False
14446,3766012,86747.406635622,(2016 XL23),0.0037303963,0.0083414198,38160.4527998053,29.264,False
14447,3766015,8906068.397718448,(2016 XM23),0.1108038821,0.2477650126,63332.8605007704,21.9,True
14448,3766032,38657086.51324589,(2016 XP23),0.3051792326,0.6824015094,106054.8238772759,19.7,True
14449,3766033,14524694.879395856,(2016 XO23),0.1838886721,0.411187571,45569.800082812,20.8,True
14450,3766036,1700328.403074058,(2016 XR23),0.022108281,0.0494356193,21338.4937684078,25.4,False
14451,3766041,22677147.536263816,(2016 XA24),0.3503926411,0.7835017643,39105.5248705464,19.4,False
14452,3766048,41020571.11402885,(2016 XC24),0.0840533402,0.1879489824,16290.2474436068,22.5,False
14453,3766049,4681177.188840403,(2016 YE),0.0175612318,0.0392681082,16844.8258593219,25.9,False
14454,3766050,467870.62957814,(2016 YJ),0.0101054342,0.0225964377,33702.221693754,27.1,False
14455,3766051,5205299.534697008,(2016 YK),0.0506471459,0.1132504611,35421.4518453379,23.6,False
14456,3766052,3338082.425652823,(2016 YF),0.022108281,0.0494356193,27726.7633892835,25.4,False
14457,3766053,4497206.6800039,(2016 YG),0.0167708462,0.0375007522,26802.151769845,26.0,False
14458,3766054,2948975.104549257,(2016 YH),0.0211132445,0.0472106499,31643.5085519102,25.5,False
14459,3766065,8020603.18288327,(2016 YM),0.1058168859,0.2366137501,38846.8818440348,22.0,False
14460,3766066,9091073.211268345,(2016 YO),0.0305179233,0.0682401509,33974.8120631256,24.7,False
14461,3766067,10386941.348076688,(2016 YP),0.0699125232,0.1563291544,55746.6283149527,22.9,False
14462,3766068,4705514.278964761,(2016 YQ),0.0291443905,0.0651688382,23476.4030215162,24.8,False
14463,3766069,2755757.517534231,(2016 YR),0.0096506147,0.0215794305,8411.338063921,27.2,False
14464,3766071,1508433.306109193,(2016 YS),0.02658,0.0594346868,30475.9786539812,25.0,False
14465,3766075,23502143.42207162,(2016 YZ),0.1394938229,0.3119176705,41143.3132952264,21.4,True
14466,3766076,5770899.356070239,(2016 YY),0.022108281,0.0494356193,57573.6253719556,25.4,False
14467,3766077,11979315.993734766,(2016 YA1),0.0483676488,0.1081533507,39372.403760514,23.7,False
14468,3766079,432689.130018334,(2016 WR55),0.0057432137,0.0128422163,51055.94221052,28.327,False
14469,3766090,15843024.852148747,(2016 YM1),0.1010543415,0.2259643771,25845.4116506889,22.1,False
14470,3766091,11693234.18253641,(2016 YN1),0.0506471459,0.1132504611,21298.8152828568,23.6,False
14471,3766092,56514500.03154508,(2016 YE3),0.1756123185,0.3926810818,6324.3403162857,20.9,False
14472,3766117,5589385.109621053,(2016 YH3),0.0334622374,0.0748238376,52472.9155204526,24.5,False
14473,3766118,23394240.408253144,(2016 YJ3),0.0608912622,0.1361570015,32804.6180091268,23.2,False
14474,3766121,6059140.53772311,(2016 YL3),0.0231502122,0.0517654482,37526.4733530694,25.3,False
14475,3766122,1696826.301977571,(2016 YM3),0.0116025908,0.0259441818,30155.4650584408,26.8,False
14476,3766123,24503352.763242178,(2016 YN3),0.0667659413,0.1492931834,102453.0900197047,23.0,False
14477,3766124,12247458.88107058,(2016 YO3),0.2538370294,0.5675968529,48696.8861172298,20.1,False
14478,3766127,6670754.464819652,(2016 YJ4),0.058150704,0.130028927,35653.7039628512,23.3,False
14479,3766128,2068622.905554087,(2016 YK4),0.0160160338,0.0358129403,28600.2115259515,26.1,False
14480,3766129,7746298.090005989,(2016 YM4),0.0880146521,0.1968067451,67111.4742777504,22.4,False
14481,3766130,60930796.41932353,(2016 YL4),0.2492039814,0.5572370428,89815.2392696504,20.14,False
14482,3766131,11752389.533632427,(2016 YN4),0.3195618867,0.7145621017,67222.5315009952,19.6,False
14483,3766132,4861941.680684723,(2016 YP4),0.0105816886,0.023661375,8391.3556558779,27.0,False
14484,3766160,17320881.939367365,(2016 YW7),0.2111324448,0.4721064988,58435.3435561045,20.5,True
14485,3766161,27984872.10997564,(2016 YX7),0.1460679643,0.3266178974,43134.856555504,21.3,False
14486,3766162,65076847.02250757,(2016 YY7),0.1925550782,0.4305662442,48246.5437108924,20.7,False
14487,3766163,4484556.190443729,(2016 YB8),0.0334622374,0.0748238376,44685.9045838134,24.5,False
14488,3766164,3640262.65811911,(2016 YC8),0.0319561887,0.0714562102,23997.0417907054,24.6,False
14489,3766165,3485626.900329416,(2016 YD8),0.0699125232,0.1563291544,55887.1440041002,22.9,False
14490,3766174,65435489.9341686,(2016 YG8),0.1108038821,0.2477650126,20413.0758994639,21.9,False
14491,3766175,39097542.18124293,(2016 YH8),0.1058168859,0.2366137501,12472.5765093198,22.0,False
14492,3766176,23390885.182345424,(2016 YJ8),0.046190746,0.1032856481,21384.8820570428,23.8,False
14493,3766177,12974808.676700078,(2016 YF8),0.0880146521,0.1968067451,23005.0730823618,22.4,False
14494,3766180,28308522.26970944,(2016 YQ8),0.0699125232,0.1563291544,17028.6455206475,22.9,False
14495,3766181,45716192.56064945,(2016 YU8),0.2538370294,0.5675968529,51025.9491060757,20.1,False
14496,3766183,45687240.91478792,(2016 YS8),0.1394938229,0.3119176705,70731.1678457592,21.4,False
14497,3766184,69107759.1762525,(2016 YV8),0.3195618867,0.7145621017,60671.1451875584,19.6,False
14498,3766185,26800845.55482777,(2016 YT8),0.2210828104,0.4943561926,46247.3724055198,20.4,True
14499,3766236,3446961.236457736,(2016 YY10),0.0175612318,0.0392681082,35213.6205901038,25.9,False
14500,3766237,39761803.32377944,(2016 YZ10),0.1756123185,0.3926810818,47926.9837134742,20.9,False
14501,3766238,23046447.75530428,(2016 YB11),0.1272198785,0.2844722965,63060.5793994686,21.6,True
14502,3766247,62393215.67954856,(2016 YE11),0.3346223745,0.7482383761,38622.4386482344,19.5,False
14503,3766248,21322411.560505807,(2016 YF11),0.1925550782,0.4305662442,44068.3447140731,20.7,False
14504,3766292,10786334.584887631,(2017 AD3),0.0555334912,0.1241766613,76604.0477877259,23.4,False
14505,3766293,5790285.534606521,(2017 AF3),0.0231502122,0.0517654482,33093.1783873666,25.3,False
14506,3766294,3264278.690482998,(2017 AE3),0.1108038821,0.2477650126,68239.5708410147,21.9,True
14507,3766295,6107827.373951628,(2017 AG3),0.022108281,0.0494356193,38671.0881121044,25.4,False
14508,3766296,17162249.56976211,(2017 AH3),0.058150704,0.130028927,37546.3025776973,23.3,False
14509,3766297,4328886.965688714,(2017 AK3),0.0319561887,0.0714562102,38567.4377657476,24.6,False
14510,3766298,16376200.816218393,(2017 AJ3),0.0366906138,0.0820427065,49358.109848949,24.3,False
14511,3766322,48072454.097555615,(2017 AV3),0.3080030213,0.6887156928,90118.5787534565,19.68,False
14512,3766323,39453961.634721935,(2017 AW3),0.1756123185,0.3926810818,63634.8500284986,20.9,False
14513,3766324,11194465.175054649,(2017 AY3),0.2016299194,0.4508582062,53897.3916515284,20.6,False
14514,3766325,12641330.969132582,(2017 AX3),0.0732073989,0.1636967205,34358.9710660298,22.8,False
14515,3766326,496536.169513291,(2017 AZ3),0.002658,0.0059434687,20941.9621170423,30.0,False
14516,3766334,35586320.61125479,(2017 AL4),0.0667659413,0.1492931834,25865.0359084891,23.0,False
14517,3766335,9397974.662753109,(2017 AN4),0.063760979,0.1425738833,92109.2767147674,23.1,False
14518,3766336,2193098.984762431,(2017 AO4),0.0278326768,0.0622357573,28216.3946716915,24.9,False
14519,3766337,858961.723156415,(2017 AP4),0.0105816886,0.023661375,27991.3739853589,27.0,False
14520,3766338,21808910.80500655,(2017 AM4),0.4023045798,0.8995803882,113670.7343760298,19.1,True
14521,3766339,28939777.888504226,(2017 AK4),0.1460679643,0.3266178974,69366.5412695255,21.3,False
14522,3766340,8237103.673752338,(2017 AQ4),0.0253837029,0.0567596853,64462.5170016998,25.1,False
14523,3766341,5447893.888357205,(2017 AR4),0.0291443905,0.0651688382,17836.227230497,24.8,False
14524,3766342,4214949.622588047,(2017 AT4),0.0127219879,0.0284472297,12278.1787522661,26.6,False
14525,3766343,561729.23080336,(2017 AS4),0.0116025908,0.0259441818,66415.004996229,26.8,False
14526,3766344,2260876.109900158,(2016 YC13),0.0121886323,0.0272546104,47627.9487620669,26.693,False
14527,3766359,4070661.280190087,(2017 AD5),0.040230458,0.0899580388,29274.0085747883,24.1,False
14528,3766360,5221163.925057111,(2017 AE5),0.0921626549,0.2060819612,32560.9306855401,22.3,False
14529,3766361,1758092.164863761,(2017 AG5),0.0880146521,0.1968067451,31040.6336966838,22.4,False
14530,3766362,31415894.68073082,(2017 AC5),0.2783267681,0.6223575734,24736.4125425048,19.9,False
14531,3766363,3142742.673173551,(2017 AH5),0.0366906138,0.0820427065,75872.5771523432,24.3,False
14532,3766364,63427383.01721754,(2017 AF5),0.7388477866,1.6521138758,183551.9075447364,17.78,False
14533,3766431,10117562.916972756,(2017 AE13),0.040230458,0.0899580388,47327.4701957851,24.1,False
14534,3766432,1080860.737400386,(2017 AF13),0.0133215567,0.0297879063,25479.4854614607,26.5,False
14535,3766433,208672.258728773,(2017 AG13),0.0160160338,0.0358129403,56533.7510682566,26.1,False
14536,3766434,21882329.624856863,(2017 AH13),0.138852907,0.310484539,67016.0083188982,21.41,False
14537,3766435,5670420.690062631,(2017 AM13),0.0255008688,0.0570216761,58606.917488393,25.09,False
14538,3766436,4016306.255466204,(2017 AL13),0.0201629919,0.0450858206,43124.5874670649,25.6,False
14539,3766437,3364147.431014829,(2017 AK13),0.0506471459,0.1132504611,41519.2609345957,23.6,False
14540,3766438,2582423.776289616,(2017 AJ13),0.040230458,0.0899580388,38418.1096300002,24.1,False
14541,3766439,11903760.856461704,(2017 AP13),0.0608912622,0.1361570015,46646.5772252495,23.2,False
14542,3766440,9047593.592658572,(2017 AO13),0.0608912622,0.1361570015,21459.0369318258,23.2,False
14543,3766462,24320910.950159844,(2017 AZ13),0.1160259082,0.2594418179,43089.5529714006,21.8,False
14544,3766463,17159746.30372404,(2017 AY13),0.1332155667,0.2978790628,36743.6722139572,21.5,True
14545,3766464,7656144.265071532,(2017 AA14),0.0291443905,0.0651688382,36363.569648755,24.8,False
14546,3766465,12358841.002792928,(2017 AB14),0.046190746,0.1032856481,24301.7091103245,23.8,False
14547,3766489,33085534.337396488,(2017 AB17),0.0840533402,0.1879489824,30918.308446224,22.5,False
14548,3766497,20734520.055805366,(2017 AQ19),0.1813656249,0.4055458661,42140.2211162327,20.83,True
14549,3766499,29915599.90266388,(2017 AN19),0.3051792326,0.6824015094,44686.7930195201,19.7,True
14550,3766500,1288115.511431548,(2017 AP19),0.0506471459,0.1132504611,40881.6117795006,23.6,False
14551,3766569,43928526.45270453,(2017 AN20),0.0699125232,0.1563291544,32892.4294109191,22.9,False
14552,3766575,5853613.888366614,(2017 BK),0.0421264611,0.0941976306,32093.4209813511,24.0,False
14553,3766587,45480713.2462441,(2017 AP20),0.6895328745,1.54184238,71757.3819579541,17.93,False
14554,3766588,5690929.720291559,(2017 BS),0.0334622374,0.0748238376,23018.3687871085,24.5,False
14555,3766589,4090477.103809009,(2017 BV),0.0167708462,0.0375007522,40556.3148493412,26.0,False
14556,3766590,1781509.063529962,(2017 BW),0.0530340723,0.1185877909,17891.7474834725,23.5,False
14557,3766591,5855584.705665781,(2017 BU),0.0242412481,0.0542050786,25073.7103570149,25.2,False
14558,3766592,17388250.677279778,(2017 BT),0.0921626549,0.2060819612,23548.368469329,22.3,False
14559,3766593,266222.050685015,(2017 BX),0.0066765941,0.0149293183,26768.2737634829,28.0,False
14560,3766594,2032037.070949443,(2017 BY),0.0211132445,0.0472106499,18041.4034630417,25.5,False
14561,3766607,61379164.76745848,(2017 BE3),0.2658,0.5943468684,73091.1867978704,20.0,False
14562,3766608,24792922.119664267,(2017 BF3),0.1838886721,0.411187571,42115.4599010389,20.8,True
14563,3766632,26036488.28299704,(2017 BH3),0.0384197891,0.0859092601,24125.7656283514,24.2,False
14564,3766633,65801860.4135632,(2017 BK3),0.2424124811,0.5420507863,40716.6590305206,20.2,False
14565,3766634,4820892.444030759,(2017 BM3),0.0667659413,0.1492931834,30670.0251223962,23.0,False
14566,3766635,19924789.28625024,(2017 BL3),0.2210828104,0.4943561926,73949.4644612389,20.4,True
14567,3766657,5024116.393213493,(2017 AD21),0.0105670795,0.0236287082,13656.8591194702,27.003,False
14568,3766659,26316473.42748077,(2017 AF21),0.0305179233,0.0682401509,10366.9278697556,24.7,False
14569,3766665,569566.393936494,(2017 AT20),0.0100358688,0.0224408849,28759.4559131991,27.115,False
14570,3766675,9734356.932644952,(2017 BN3),0.0305179233,0.0682401509,22760.8101350796,24.7,False
14571,3766676,20525263.123721275,(2017 BO3),0.1529519353,0.3420109247,61911.7435242727,21.2,False
14572,3766677,14122617.8717569,(2017 BP3),0.0530340723,0.1185877909,30790.6561321851,23.5,False
14573,3766963,27665194.85079501,(2017 BQ5),0.0732073989,0.1636967205,41176.2133947953,22.8,False
14574,3766964,16899973.62665174,(2017 BP5),0.2315021222,0.5176544822,106694.9130928554,20.3,True
14575,3766965,810749.54600962,(2017 BR5),0.0080270317,0.0179489885,37304.0724322228,27.6,False
14576,3766966,1199007.674804131,(2017 BS5),0.0377185489,0.0843412394,20895.9435885523,24.24,False
14577,3766993,2144021.099701733,(2017 BB6),0.0101054342,0.0225964377,35322.8683346052,27.1,False
14578,3766994,4003403.693495083,(2017 BY5),0.0183888672,0.0411187571,34131.7271798671,25.8,False
14579,3766995,10860357.91477083,(2017 BX5),0.0211132445,0.0472106499,19822.9970730469,25.5,False
14580,3766996,2963617.235432099,(2017 BC6),0.0121494041,0.0271668934,43884.5771087773,26.7,False
14581,3766997,5182177.254075985,(2017 BA6),0.0146067964,0.0326617897,54293.7959148712,26.3,False
14582,3766998,11945090.484403407,(2017 BZ5),0.096506147,0.2157943048,72102.634957368,22.2,False
14583,3766999,760911.075458268,(2017 BD6),0.0055533491,0.0124176661,33377.0293276501,28.4,False
14584,3767000,636902.968306858,(2017 BN6),0.0088014652,0.0196806745,50317.9151726617,27.4,False
14585,3767001,35043864.50787736,(2017 BL6),0.1529519353,0.3420109247,36929.2388280736,21.2,False
14586,3767002,19494079.829724967,(2017 BM6),0.2573682542,0.5754929116,66852.8282619112,20.07,False
14587,3767003,6126065.972267353,(2017 BW6),0.0231502122,0.0517654482,35938.7156865602,25.3,False
14588,3767004,18735555.782759786,(2017 BV6),0.0802703167,0.1794898848,47306.9136086647,22.6,False
